#OTU_ID,Kingdom,Phyla,Class,Order,Family,Genus,Species,Strain
87aae5d9c7c74cb31d52fea149b2e4ce,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,87aae5d9c7c74cb31d52fea149b2e4ce
89e261def8a4356cd404bcf4cefa07f6,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,89e261def8a4356cd404bcf4cefa07f6
a0cdbaee665ed80fed582b25b5284c2e,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,a0cdbaee665ed80fed582b25b5284c2e
a314f92bf8f476888f1f056ab951050a,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,a314f92bf8f476888f1f056ab951050a
a98f445da690a8ad2cb834bb98d0d134,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,a98f445da690a8ad2cb834bb98d0d134
b6f9146466a1965607704e4a9b5d430e,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,b6f9146466a1965607704e4a9b5d430e
b7f358b1923fa35c35ecc5176584e22b,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,b7f358b1923fa35c35ecc5176584e22b
c70f22a0e2c60090151ed0d0d53c7b24,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,c70f22a0e2c60090151ed0d0d53c7b24
c896f589fe8122f53922dec0f3b818cd,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,c896f589fe8122f53922dec0f3b818cd
cc66fcc4464d1f191f18b3f53988cc7b,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,cc66fcc4464d1f191f18b3f53988cc7b
ccf625886decf2e866dde1e6e468c113,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,ccf625886decf2e866dde1e6e468c113
dd85056b53c4a650f69284e08017e9d2,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,dd85056b53c4a650f69284e08017e9d2
e1e10396117f9544f78af132dc67f159,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,e1e10396117f9544f78af132dc67f159
e2a4d5fa5512c636ec74a739271d39a9,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,e2a4d5fa5512c636ec74a739271d39a9
e31a8b4327e1cc72c1af2f832925795d,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,e31a8b4327e1cc72c1af2f832925795d
e67b47c847c8153fce9159162aec73ff,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,e67b47c847c8153fce9159162aec73ff
eca1ee8641c536a324cc1d4b143e52f7,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,eca1ee8641c536a324cc1d4b143e52f7
fb7dd6549937cfd75abc04e4095a628e,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,fb7dd6549937cfd75abc04e4095a628e
42ecc0abb47a6fe75b4a18761d857c1b,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,,42ecc0abb47a6fe75b4a18761d857c1b
8fe5b4b10ced1bfaf11ec5439de0a7b8,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,uncultured bacterium,8fe5b4b10ced1bfaf11ec5439de0a7b8
f8076aa11feb5629332193021d36476a,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,uncultured organism,uncultured organism,f8076aa11feb5629332193021d36476a
4fce41fc50d4904b089bd160a92c693e,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,,4fce41fc50d4904b089bd160a92c693e
2ad184a5f99ec66c5b84fbd691650bd9,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas,Ambiguous_taxa,2ad184a5f99ec66c5b84fbd691650bd9
790a31524eec7f3a4c183f2444090f0b,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,790a31524eec7f3a4c183f2444090f0b
e4292c73257d18becc37caee85c39fae,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,uncultured,uncultured bacterium,e4292c73257d18becc37caee85c39fae
5a9da71278c7451c55d3b20797309e3c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,[Cytophaga] xylanolytica group,uncultured prokaryote,5a9da71278c7451c55d3b20797309e3c
ca7ab9168594328c32505a8ac5d8fb64,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,[Cytophaga] xylanolytica group,uncultured prokaryote,ca7ab9168594328c32505a8ac5d8fb64
05ef00eca86f25216a28b71228f71733,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,05ef00eca86f25216a28b71228f71733
1b2aad4c8096185accc94b09cde568e0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,1b2aad4c8096185accc94b09cde568e0
2bb6451fde5e8dda82836bc88c9bd18b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,2bb6451fde5e8dda82836bc88c9bd18b
6cb862a4ec689fcf42ecd6d341e82ced,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,6cb862a4ec689fcf42ecd6d341e82ced
a3fd61df5f6601a9942ee9b1dadc3109,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,a3fd61df5f6601a9942ee9b1dadc3109
b60af323add823671cfd64afd85a6606,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,b60af323add823671cfd64afd85a6606
d36cd2cfcd69c3e88c830babd8e88341,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,,d36cd2cfcd69c3e88c830babd8e88341
d28a9cb2a556e83a0252901df8e48cf1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,metagenome,d28a9cb2a556e83a0252901df8e48cf1
9246c5cc1f2d89737e7f686c9e70d2b9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,,9246c5cc1f2d89737e7f686c9e70d2b9
d9d2803fbb8eff6e374fe7672b4fbe39,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,metagenome,metagenome,d9d2803fbb8eff6e374fe7672b4fbe39
399c6b6cd295cce95fb648b4899f1e87,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,399c6b6cd295cce95fb648b4899f1e87
514a520f3ad0dfb702e370f09dfbff0a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,514a520f3ad0dfb702e370f09dfbff0a
73b3d32acdab5f747c0d9d42e2855bd2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,73b3d32acdab5f747c0d9d42e2855bd2
a6dee353b0c361b2874c5d492d6737f3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,a6dee353b0c361b2874c5d492d6737f3
3890b48804221a897e7c8a1d09f01ff1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidetes VC2.1 Bac22,,,,3890b48804221a897e7c8a1d09f01ff1
e5a29bac7ae5bd42953f4c9906e3c389,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidetes VC2.1 Bac22,,,,e5a29bac7ae5bd42953f4c9906e3c389
ef4657c1efc1a28db70cf4b4b5d3dec9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidetes VC2.1 Bac22,,,,ef4657c1efc1a28db70cf4b4b5d3dec9
704ac99233905c5a38b38d6c99e2e621,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,,704ac99233905c5a38b38d6c99e2e621
f31b391f8722ac949ae7d7b0b8abf6cb,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,uncultured soil bacterium,f31b391f8722ac949ae7d7b0b8abf6cb
2162f71f79eae8f23ab7da3641abe909,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,2162f71f79eae8f23ab7da3641abe909
39ff580b46c2be17768293d6f08df8db,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,39ff580b46c2be17768293d6f08df8db
6a8746bce074087f8739f94bcbdb2467,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,6a8746bce074087f8739f94bcbdb2467
862972f83a7739193b8a4267f8eb4661,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,862972f83a7739193b8a4267f8eb4661
f63f2cb59b1344e412dd1c94f35b3721,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,f63f2cb59b1344e412dd1c94f35b3721
7ded86dfe78c7c063689fd7d540a0259,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,7ded86dfe78c7c063689fd7d540a0259
8af3550b1337645d4b6dec7e197fbf62,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,Bacteroidetes bacterium,8af3550b1337645d4b6dec7e197fbf62
70334c2e1e9ae8e15dd10a9b450218a7,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,70334c2e1e9ae8e15dd10a9b450218a7
8e53b80750a878f4eaee872b15c60d42,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,8e53b80750a878f4eaee872b15c60d42
92a72821386f57659536aa72824519bc,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,92a72821386f57659536aa72824519bc
9e026a6d779cbf3cb6ea9fe33f63c77c,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,9e026a6d779cbf3cb6ea9fe33f63c77c
bd04ea1772e8a87c9c9801aec51d6a86,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,bd04ea1772e8a87c9c9801aec51d6a86
c94c58f9cfb17ac46c6361041d1d14b1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,c94c58f9cfb17ac46c6361041d1d14b1
5ac371c87c7e9633c1916f57461d6181,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,,5ac371c87c7e9633c1916f57461d6181
c6621c5995ceb26442dd21a470710560,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,,c6621c5995ceb26442dd21a470710560
9f52f4694658e8ab1505cff65cd18471,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,,,9f52f4694658e8ab1505cff65cd18471
c88079388f6c0870062ad070fa3af09f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,,,c88079388f6c0870062ad070fa3af09f
c8b0ae40e0ffdd50b28aaf782d06960a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,,,c8b0ae40e0ffdd50b28aaf782d06960a
3939d435fa4f63220240ca994c8d826d,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,Ambiguous_taxa,3939d435fa4f63220240ca994c8d826d
4a0fc9bc763e8f8bf64b2810ba1ae58a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis,uncultured Haliscomenobacter sp.,4a0fc9bc763e8f8bf64b2810ba1ae58a
c1f26011cc473cec8d29fcc3061e8eb6,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis,,c1f26011cc473cec8d29fcc3061e8eb6
fbc59ceaed3195e704bfa8c234e92efe,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis,,fbc59ceaed3195e704bfa8c234e92efe
369215866a69cc984b9ebab9a7d4a453,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella agarilytica,369215866a69cc984b9ebab9a7d4a453
9c712841b4ac582f176db278b3fca255,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,,9c712841b4ac582f176db278b3fca255
881dcbf650f2dd1aa3550c4513035c6f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas,uncultured bacterium,881dcbf650f2dd1aa3550c4513035c6f
dbff4774d57b5ec982dd5a244b0a98a2,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,Sargassum vachellianum,dbff4774d57b5ec982dd5a244b0a98a2
5e9fa3cf56f1761e65bdf5322c70b959,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured bacterium,5e9fa3cf56f1761e65bdf5322c70b959
b621f8e09193b035f522a7f6fb2a5ae6,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured bacterium,b621f8e09193b035f522a7f6fb2a5ae6
dc3ac68b8ac4e290649b8ed8a1396606,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured Devosia sp.,dc3ac68b8ac4e290649b8ed8a1396606
ae4b51cb85d74d7e0dc5bdab9533e425,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured Saprospiraceae bacterium,ae4b51cb85d74d7e0dc5bdab9533e425
b923ddb48ffffb99eaa9b0f8755109be,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured soil bacterium,b923ddb48ffffb99eaa9b0f8755109be
a9599b1e1a3d0cd5f01ab3b5aa1d67af,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured Sphingobacteriales bacterium,a9599b1e1a3d0cd5f01ab3b5aa1d67af
093c6da756d03a131053d4fd30273939,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,093c6da756d03a131053d4fd30273939
095f9e0c806a5918bb36579eee024e2d,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,095f9e0c806a5918bb36579eee024e2d
1d13c192e1ed7dbee5b3e6aab3e334be,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,1d13c192e1ed7dbee5b3e6aab3e334be
3052d7cb3776902a409a53b20b6497d2,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,3052d7cb3776902a409a53b20b6497d2
31807955c85e2960617e18dde5d363b4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,31807955c85e2960617e18dde5d363b4
4062053c1bfc8bb266420c6d64ff0101,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,4062053c1bfc8bb266420c6d64ff0101
4080a8937d38b3f46dd1b2ff56010c97,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,4080a8937d38b3f46dd1b2ff56010c97
44345106fdbfa8dbc5da671c7b79f785,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,44345106fdbfa8dbc5da671c7b79f785
4cee344def2306bca7cbe6ece0387cc1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,4cee344def2306bca7cbe6ece0387cc1
608ef2cebaeac76e29cb84a791311e37,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,608ef2cebaeac76e29cb84a791311e37
7bf0fa49bda43b7bfb084eb3605f0e56,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,7bf0fa49bda43b7bfb084eb3605f0e56
8e954a3811f9bc1310729be85914cfe1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,8e954a3811f9bc1310729be85914cfe1
92bb5d3d41c6daae16e2d2f778e9bc76,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,92bb5d3d41c6daae16e2d2f778e9bc76
93515f2a3d685f41104ee87aa3b4a158,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,93515f2a3d685f41104ee87aa3b4a158
969478a4b61aee11b74129efcdd46374,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,969478a4b61aee11b74129efcdd46374
bfce82fa0eb688789d70e6e1124857fc,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,bfce82fa0eb688789d70e6e1124857fc
cd53a988f849dfc3f30fad5db2c2aafd,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,cd53a988f849dfc3f30fad5db2c2aafd
d010e4334c94c6a37be5cd15208bed96,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,d010e4334c94c6a37be5cd15208bed96
d74a64cddb99559367bc0b30010ba744,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,d74a64cddb99559367bc0b30010ba744
d9bd34502d7fee9d5ff2b0b97709e5c1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,d9bd34502d7fee9d5ff2b0b97709e5c1
e1f1e753aab479499abe72b3d98d6396,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,e1f1e753aab479499abe72b3d98d6396
e51f00fbac15975b4b64a73a081c8c6e,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,e51f00fbac15975b4b64a73a081c8c6e
f0fdff52c9043bc04c71dec46dd27343,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,f0fdff52c9043bc04c71dec46dd27343
faa3f0294f7fe5239485656ff85f4615,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,faa3f0294f7fe5239485656ff85f4615
4adc2ed644c71b9a92ba39ba79e4f9c6,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,4adc2ed644c71b9a92ba39ba79e4f9c6
84d3445d28894a4c50934afda6847bdb,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,84d3445d28894a4c50934afda6847bdb
c91295c607fb23e86d1ddcea3c8ca1a1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,c91295c607fb23e86d1ddcea3c8ca1a1
2b58381baa97ec4af80e52835103877e,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,Ambiguous_taxa,Ambiguous_taxa,2b58381baa97ec4af80e52835103877e
69ce96d9b5376da4d8bd32de1194fde9,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,Ambiguous_taxa,Ambiguous_taxa,69ce96d9b5376da4d8bd32de1194fde9
8c114369293d6f40d47abd7eb4b16d65,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,metagenome,metagenome,8c114369293d6f40d47abd7eb4b16d65
6805036cde24a4cecb6506c40c8bb359,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,6805036cde24a4cecb6506c40c8bb359
790de3c3f622680c90cbc4a82aca731d,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,790de3c3f622680c90cbc4a82aca731d
be8b8c9d2fd722bffa963921332ad358,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,be8b8c9d2fd722bffa963921332ad358
e3f3bf6ef0f8c4484c0ed22e9a7ded65,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,e3f3bf6ef0f8c4484c0ed22e9a7ded65
12a119438c981d212bc227eb17be343f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes/Chlorobi group bacterium,uncultured Bacteroidetes/Chlorobi group bacterium,12a119438c981d212bc227eb17be343f
5677c2d2b5d2176ed2d25986cbb9a203,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured Bacteroidetes/Chlorobi group bacterium,uncultured Bacteroidetes/Chlorobi group bacterium,5677c2d2b5d2176ed2d25986cbb9a203
45b0ec55c992c4df7ed1b54191b6a66c,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,,,45b0ec55c992c4df7ed1b54191b6a66c
7d0dd84bdd6cc2dbf4efd154e3134856,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,,,7d0dd84bdd6cc2dbf4efd154e3134856
86b7af67e55923544e3bfa643d5237ab,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,,,86b7af67e55923544e3bfa643d5237ab
99000591d08752434c0e881bc3483cb4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,,,99000591d08752434c0e881bc3483cb4
3da5a8031143bd631db67a1ae47c990b,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,3da5a8031143bd631db67a1ae47c990b
4af774da02d5bad236cfc7481192a12c,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,4af774da02d5bad236cfc7481192a12c
4f20cabcec97a733c8072f06a7eda913,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,4f20cabcec97a733c8072f06a7eda913
8b87ba217146cc8f8ac59b5d3acb67bc,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,8b87ba217146cc8f8ac59b5d3acb67bc
33376f48c041def66d6301800de6a3ad,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Bernardetiaceae,Bernardetia,Ambiguous_taxa,33376f48c041def66d6301800de6a3ad
a8cd9cc7bff56fdcead5f7a9abbbace8,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Bernardetiaceae,Bernardetia,Ambiguous_taxa,a8cd9cc7bff56fdcead5f7a9abbbace8
84651165dece088b9de2060a3fc8adf1,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus sp. am2,84651165dece088b9de2060a3fc8adf1
a10db171150fecb879addce27c632cbe,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus sp. am2,a10db171150fecb879addce27c632cbe
e27b36b12f7fe07fed3698321ababb4e,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus sp. am2,e27b36b12f7fe07fed3698321ababb4e
2bd3d66c301efe2ea9f2d2d9e053be87,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,uncultured Hongiella sp.,2bd3d66c301efe2ea9f2d2d9e053be87
703cda5d138b31168a4ad7a953e26a4b,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,uncultured Hongiella sp.,703cda5d138b31168a4ad7a953e26a4b
0ba0d8545b8c17a6751dd6fc30e02122,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,0ba0d8545b8c17a6751dd6fc30e02122
1aa45768f003c70bbe23641863600dc0,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,1aa45768f003c70bbe23641863600dc0
43b57d8a8e5999a00a5e1e55a54a49d7,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,43b57d8a8e5999a00a5e1e55a54a49d7
8544469351b3af5f062433b0fd1e3615,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,8544469351b3af5f062433b0fd1e3615
8bec1b3bd7e57f5efa2b4bd7b9e72e09,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,8bec1b3bd7e57f5efa2b4bd7b9e72e09
9db195d38959dd37d2442c90bca24e51,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,9db195d38959dd37d2442c90bca24e51
9ecf6f5bab5cf3501c626ded3ef034cb,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,9ecf6f5bab5cf3501c626ded3ef034cb
afffea415d9c1065a0376304f8d57c1d,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,afffea415d9c1065a0376304f8d57c1d
d720d0ebb5ca0b81dba9fc6a087f636b,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,d720d0ebb5ca0b81dba9fc6a087f636b
3d6e10e3e2ef23ff5ac3d8a42ae07903,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna,uncultured bacterium,3d6e10e3e2ef23ff5ac3d8a42ae07903
5019d6b2e9ff8317578ec1c50debd9ab,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga,,5019d6b2e9ff8317578ec1c50debd9ab
b5433f8bc1c1bf769e82520aab9a8976,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Imperialibacter,Imperialibacter roseus,b5433f8bc1c1bf769e82520aab9a8976
c4486ce571a0d68659a38e4712946964,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Imperialibacter,Imperialibacter roseus,c4486ce571a0d68659a38e4712946964
22c57209cd9fbe93b37f3e72adcd3ed7,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,Marinoscillum luteum,22c57209cd9fbe93b37f3e72adcd3ed7
3e7facb43d9d1a0f966352f16feb8097,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,Marinoscillum luteum,3e7facb43d9d1a0f966352f16feb8097
5963d0d3ec910f62f5437df164205134,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,Marinoscillum luteum,5963d0d3ec910f62f5437df164205134
4961119484ca0d426d5be3004cebfdcb,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,,4961119484ca0d426d5be3004cebfdcb
69e9227951cb5e7b46313055658ec761,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,,69e9227951cb5e7b46313055658ec761
c88a50d777bb2c48b1ee7c9a0e9e8c72,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,,c88a50d777bb2c48b1ee7c9a0e9e8c72
591a8d63f9d8f47fc25b7b86e6162d00,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,uncultured bacterium,591a8d63f9d8f47fc25b7b86e6162d00
